,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
68622,2016,75,1226,73,1340,70,A,0,30,58,3,15,10,15,11,32,14,12,2,2,19,25,70,6,28,14,18,15,22,15,5,8,7,17
68623,2016,75,1230,75,1368,71,A,0,29,54,9,16,8,13,5,25,13,12,4,3,16,28,51,7,16,8,15,2,22,15,10,3,1,19
68624,2016,75,1231,70,1278,63,A,0,26,63,8,25,10,12,12,27,14,13,6,5,22,19,46,6,13,19,30,5,26,13,14,5,4,17
68625,2016,75,1235,76,1243,63,A,0,28,55,6,16,14,18,10,25,11,12,7,4,18,23,61,4,21,13,19,16,19,15,13,5,4,16
68626,2016,75,1236,106,1303,101,A,1,39,75,17,31,11,12,13,29,19,22,8,8,20,38,78,10,23,15,17,11,22,20,13,11,2,15
68627,2016,75,1237,76,1176,61,H,0,27,39,8,12,14,19,3,18,15,16,7,5,19,19,41,9,19,14,16,5,12,13,15,8,1,17
68628,2016,75,1239,76,1252,73,H,0,26,64,10,27,14,20,15,30,19,12,7,3,18,27,60,11,28,8,15,9,25,22,11,5,2,17
68629,2016,75,1240,82,1404,60,H,0,29,57,17,36,7,10,9,24,20,8,5,3,23,17,47,4,18,22,29,8,21,7,10,3,2,11
68630,2016,75,1241,86,1220,82,A,1,31,67,10,28,14,25,9,36,16,12,3,3,24,27,75,8,35,20,28,16,34,14,10,6,1,24
68631,2016,75,1242,70,1395,63,H,0,26,60,5,20,13,19,17,27,17,10,6,8,14,24,65,7,17,8,11,16,21,6,10,4,1,17
68632,2016,75,1245,89,1325,82,H,0,28,60,6,14,27,36,8,25,10,7,8,4,14,27,59,8,21,20,22,9,28,14,15,3,3,26
68633,2016,75,1249,86,1322,82,H,0,29,56,6,18,22,33,9,32,21,18,6,4,27,25,63,7,27,25,36,14,22,14,13,9,0,27
68634,2016,75,1250,87,1221,66,A,0,33,59,11,23,10,12,9,30,19,11,3,2,19,21,55,7,20,17,22,6,18,18,6,6,2,11
68635,2016,75,1254,79,1136,61,A,0,26,53,10,25,17,20,9,25,17,15,10,4,13,24,65,7,21,6,7,16,20,17,17,8,3,17
68636,2016,75,1258,76,1365,66,A,0,27,58,10,24,12,13,14,24,17,12,4,3,20,21,50,8,22,16,21,5,18,11,7,4,5,15
68637,2016,75,1260,51,1320,41,A,0,20,47,4,13,7,11,8,29,9,14,7,2,16,13,48,7,24,8,13,8,23,8,13,6,4,15
68638,2016,75,1261,76,1116,74,H,0,27,58,5,12,17,31,11,26,13,10,7,3,13,30,66,7,17,7,11,11,29,15,12,7,6,24
68639,2016,75,1262,95,1420,89,A,1,31,57,7,20,26,34,8,30,14,22,11,0,25,29,66,9,28,22,32,10,22,17,14,14,0,25
68640,2016,75,1267,94,1349,90,A,0,34,61,11,22,15,19,8,27,18,12,5,2,15,34,71,9,34,13,17,12,21,19,7,7,0,14
68641,2016,75,1268,100,1326,65,H,0,37,59,11,21,15,21,7,28,23,14,7,5,20,22,59,3,12,18,25,12,18,7,13,9,4,19
68642,2016,75,1270,72,1358,68,H,0,25,59,10,22,12,15,6,31,14,8,3,3,19,24,62,5,27,15,21,10,30,14,4,4,2,15
68643,2016,75,1272,71,1378,56,H,0,26,72,4,22,15,20,16,25,14,3,9,6,17,19,59,3,10,15,22,19,31,8,16,1,9,16
68644,2016,75,1273,70,1459,69,H,1,30,57,7,19,3,5,9,29,19,14,3,2,17,23,57,12,29,11,18,6,20,17,7,4,2,11
68645,2016,75,1283,61,1133,42,A,0,21,51,4,13,15,25,10,29,15,11,7,1,19,11,41,4,18,16,22,4,27,9,14,3,3,21
68646,2016,75,1285,65,1315,61,A,0,25,56,5,20,10,16,11,24,11,14,8,2,20,23,50,3,12,12,16,5,23,11,13,7,3,18
68647,2016,75,1291,82,1384,72,A,0,31,52,10,16,10,17,4,17,15,10,9,3,20,25,48,10,19,12,21,10,21,9,17,3,2,17
68648,2016,75,1292,64,1330,61,A,0,24,51,6,16,10,20,7,25,13,7,1,1,23,21,52,3,16,16,25,11,26,10,8,2,4,23
68649,2016,75,1294,78,1286,76,H,0,27,57,7,18,17,23,11,26,16,10,4,4,19,28,66,11,27,9,12,16,24,12,12,3,4,22
68650,2016,75,1295,68,1355,57,H,0,22,50,7,19,17,24,6,36,13,10,2,3,22,19,66,6,32,13,23,17,25,8,6,5,1,20
68651,2016,75,1298,87,1248,61,H,0,37,66,9,17,4,9,17,24,26,8,6,5,18,23,55,9,27,6,13,13,15,15,12,6,1,14
68652,2016,75,1304,78,1228,67,A,0,30,56,6,13,12,18,8,34,10,10,2,4,15,23,59,11,37,10,15,3,21,16,6,3,0,19
68653,2016,75,1308,80,1152,62,H,0,28,59,3,19,21,33,18,35,17,12,1,10,17,22,69,4,20,14,23,18,19,1,9,6,2,28
68654,2016,75,1312,71,1391,59,A,0,26,57,12,30,7,13,9,27,18,12,8,0,19,16,50,8,26,19,26,10,23,9,15,7,4,17
68655,2016,75,1313,88,1300,79,A,0,25,47,11,24,27,33,4,26,16,16,3,4,24,25,64,7,25,22,32,16,20,14,10,5,0,24
68656,2016,75,1314,67,1301,55,H,0,25,66,5,20,12,19,21,17,17,9,8,7,15,22,55,4,12,7,10,17,20,7,18,4,3,16
68657,2016,75,1316,93,1244,78,H,0,32,58,14,29,15,20,8,27,19,10,3,3,16,31,67,8,20,8,11,12,19,9,11,5,1,23
68658,2016,75,1318,69,1174,60,A,0,24,53,9,30,12,17,5,25,18,8,5,5,15,22,55,4,16,12,18,11,27,13,13,3,1,17
68659,2016,75,1323,95,1181,91,A,0,36,72,7,16,16,20,16,22,13,6,5,3,23,29,56,12,24,21,30,11,22,16,10,3,5,16
68660,2016,75,1324,86,1178,82,A,0,32,67,6,23,16,23,16,23,12,14,4,4,24,33,63,3,9,13,22,12,22,13,14,7,4,22
68661,2016,75,1328,70,1452,68,H,0,18,54,7,24,27,32,13,26,8,18,11,5,20,25,57,5,16,13,22,11,26,11,16,12,5,27
68662,2016,75,1331,77,1442,68,A,0,27,55,4,10,19,30,8,30,9,10,7,2,16,25,60,8,22,10,13,7,27,11,12,3,1,22
68663,2016,75,1336,71,1321,62,A,0,19,44,9,21,24,33,7,35,14,13,2,5,18,26,67,3,26,7,15,12,22,14,4,5,1,27
68664,2016,75,1337,98,1362,84,A,0,30,56,10,18,28,35,9,25,19,15,9,5,18,32,68,7,22,13,21,15,19,15,14,7,2,26
68665,2016,75,1338,84,1130,61,H,0,33,57,10,19,8,11,13,21,23,17,7,4,15,23,49,7,18,8,11,4,13,9,12,6,1,13
68666,2016,75,1339,84,1140,81,H,0,28,62,10,26,18,22,8,28,12,13,6,5,26,27,71,6,22,21,29,19,25,10,14,8,4,21
68667,2016,75,1342,69,1347,68,H,0,27,54,5,12,10,12,8,25,12,14,5,3,19,24,57,9,24,11,23,14,21,8,9,2,6,15
68668,2016,75,1348,73,1247,62,H,0,25,44,5,15,18,21,10,27,13,14,1,8,13,21,52,9,25,11,15,6,10,8,6,4,0,19
68669,2016,75,1352,64,1192,58,H,0,21,52,5,19,17,21,15,19,15,17,10,4,14,21,51,5,19,11,13,12,19,14,18,5,4,19
68670,2016,75,1354,90,1175,79,H,0,31,65,10,26,18,23,10,28,15,8,3,2,20,27,61,11,32,14,23,10,27,12,10,2,2,21
68671,2016,75,1359,84,1441,68,H,0,31,59,8,19,14,18,14,21,19,16,9,3,16,26,57,7,20,9,13,13,16,17,18,8,2,16
68672,2016,75,1361,56,1129,53,A,0,23,57,3,14,7,11,13,29,7,15,3,3,17,17,54,1,17,18,19,9,21,3,10,9,3,15
68673,2016,75,1366,68,1271,61,H,0,19,50,2,13,28,40,10,23,9,10,8,3,21,20,46,4,14,17,26,8,31,9,21,6,2,31
68674,2016,75,1371,81,1344,72,A,0,29,60,3,13,20,24,12,38,9,19,4,5,23,22,73,5,25,23,31,17,19,10,9,12,7,19
68675,2016,75,1372,97,1101,62,H,0,39,54,12,15,7,14,8,21,28,10,3,5,18,25,49,4,17,8,18,8,11,15,15,4,2,16
68676,2016,75,1375,88,1426,85,H,1,26,63,11,25,25,32,11,30,12,16,8,4,19,27,76,10,42,21,24,18,31,19,12,5,5,22
68677,2016,75,1376,81,1281,72,H,0,28,62,3,21,22,33,17,24,12,13,7,5,15,28,57,7,19,9,13,5,21,17,16,8,3,24
68678,2016,75,1379,66,1198,60,A,0,22,49,6,18,16,22,6,27,12,8,4,4,21,18,49,3,17,21,28,7,24,7,7,7,4,18
68679,2016,75,1380,69,1115,55,A,0,22,49,5,16,20,25,10,32,9,9,4,1,22,18,52,4,28,15,26,10,17,9,7,7,0,22
68680,2016,75,1381,85,1225,83,A,1,28,54,8,16,21,29,9,21,9,15,8,3,29,23,50,4,13,33,45,13,22,9,17,2,5,30
68681,2016,75,1383,85,1357,67,H,0,27,49,10,21,21,33,9,25,19,14,5,8,25,20,57,4,16,23,29,15,21,11,15,8,1,24
68682,2016,75,1386,80,1200,55,H,0,29,60,7,19,15,24,14,27,17,12,6,2,13,23,56,6,26,3,5,7,20,10,15,7,5,20
68683,2016,75,1392,80,1306,50,A,0,29,60,8,19,14,17,9,29,12,8,9,5,16,18,57,3,15,11,16,11,23,7,14,5,3,17
68684,2016,75,1393,83,1448,55,A,0,28,63,10,25,17,25,16,27,13,12,12,3,27,14,43,2,20,25,42,9,26,9,18,9,3,19
68685,2016,75,1394,76,1311,71,H,0,24,61,6,22,22,30,14,27,14,13,11,4,15,26,57,9,21,10,16,8,27,13,20,8,4,20
68686,2016,75,1396,67,1153,65,H,2,26,76,7,24,8,18,17,30,13,11,7,4,17,26,70,1,18,12,19,17,39,13,16,4,6,17
68687,2016,75,1397,80,1280,75,A,0,26,55,10,23,18,24,8,23,11,8,0,6,21,28,66,5,19,14,20,17,23,18,9,6,4,23
68688,2016,75,1398,73,1293,71,H,0,26,50,6,15,15,21,10,25,10,14,6,5,23,20,53,9,25,22,29,9,18,12,9,2,5,19
68689,2016,75,1399,91,1369,55,H,0,34,62,14,34,9,12,7,31,21,8,6,3,12,22,66,3,22,8,11,14,23,9,11,4,0,16
68690,2016,75,1400,74,1329,69,H,0,22,55,7,31,23,32,9,30,8,8,4,5,21,24,64,6,18,15,21,12,29,13,10,3,1,26
68691,2016,75,1401,79,1208,45,A,0,29,55,11,22,10,15,10,29,21,10,9,3,20,15,53,4,18,11,19,14,20,8,15,2,2,13
68692,2016,75,1405,78,1103,64,H,0,28,52,6,17,16,29,8,29,12,7,7,1,16,24,58,7,29,9,14,9,23,13,11,2,4,23
68693,2016,75,1406,69,1180,50,H,0,24,47,5,9,16,25,8,37,12,18,4,11,20,16,60,5,15,13,20,12,21,9,9,7,5,25
68694,2016,75,1407,66,1402,57,H,0,25,51,6,17,10,15,11,27,9,14,2,2,13,22,52,6,15,7,12,5,18,8,10,5,2,19
68695,2016,75,1410,71,1282,66,H,0,25,50,7,20,14,21,9,27,16,10,4,5,21,24,56,5,19,13,22,12,19,9,7,2,2,21
68696,2016,75,1411,71,1238,65,A,0,24,53,6,20,17,25,8,28,8,12,1,2,16,27,56,3,17,8,15,4,28,13,9,8,4,23
68697,2016,75,1412,74,1150,72,A,0,26,59,10,20,12,16,10,31,13,11,2,6,16,28,65,6,22,10,15,11,25,5,6,3,1,17
68698,2016,75,1414,61,1364,52,A,0,19,54,4,17,19,32,15,30,9,8,3,3,13,20,57,11,26,1,5,10,28,16,15,2,3,24
68699,2016,75,1415,75,1169,72,A,0,24,56,8,18,19,27,12,31,14,15,7,4,20,23,58,7,16,19,23,6,26,19,11,6,5,23
68700,2016,75,1416,89,1187,69,H,0,32,59,12,27,13,24,14,34,18,15,4,4,10,27,66,9,34,6,9,6,21,18,7,9,0,20
68701,2016,75,1418,87,1209,54,A,0,29,59,11,27,18,25,16,22,16,5,6,2,14,20,43,5,14,9,18,4,17,10,12,4,3,21
68702,2016,75,1421,75,1205,69,H,0,19,52,5,17,32,43,19,31,9,15,11,3,20,24,67,5,22,16,27,23,25,5,17,10,2,27
68703,2016,75,1423,97,1456,94,H,1,33,61,13,27,18,25,9,28,14,16,5,7,21,34,69,8,22,18,24,10,25,20,10,7,3,17
68704,2016,75,1424,100,1102,64,H,0,34,68,13,25,19,20,20,32,21,12,4,8,14,24,56,4,13,12,18,5,15,16,9,7,2,17
68705,2016,75,1427,71,1431,67,H,0,24,63,5,22,18,26,12,31,11,14,4,2,17,25,56,7,19,10,19,2,32,16,14,5,3,22
68706,2016,75,1429,96,1161,92,A,0,32,64,13,27,19,25,12,30,12,6,4,1,19,32,70,15,36,13,18,12,25,15,5,3,2,21
68707,2016,75,1433,94,1350,89,A,1,33,69,6,16,22,28,12,33,13,14,7,5,21,35,68,3,18,16,26,6,28,20,12,7,1,19
68708,2016,75,1434,85,1453,70,H,0,27,56,5,18,26,36,14,38,15,19,6,7,23,23,71,7,24,17,28,16,19,9,11,11,3,28
68709,2016,75,1435,71,1104,63,H,0,20,49,9,16,22,36,6,23,14,7,5,1,18,25,52,6,19,7,20,9,30,7,12,4,5,23
68710,2016,75,1436,83,1216,68,A,0,28,50,9,20,18,28,10,30,19,13,1,6,21,20,54,10,26,18,26,7,16,13,5,9,2,23
68711,2016,75,1437,55,1207,50,A,0,18,47,3,18,16,22,9,25,10,11,3,6,13,17,52,7,19,9,11,9,22,6,13,5,4,23
68712,2016,75,1439,78,1210,77,A,0,23,51,4,12,28,36,5,26,12,14,5,5,19,32,66,4,15,9,16,10,28,16,13,3,10,25
68713,2016,75,1443,81,1317,76,A,0,26,58,7,15,22,30,17,22,11,14,6,2,23,27,56,7,21,15,26,12,20,8,13,4,7,25
68714,2016,75,1444,83,1296,69,H,0,25,59,12,26,21,30,14,26,13,15,12,4,24,23,47,6,13,17,30,6,25,11,21,6,6,23
68715,2016,75,1447,70,1148,48,H,0,30,59,4,17,6,11,10,32,19,13,9,6,15,19,54,4,15,6,9,5,22,8,17,5,0,16
68716,2016,75,1449,89,1113,85,A,0,34,65,9,20,12,16,12,28,21,16,6,5,25,30,67,9,25,16,29,16,22,11,11,6,3,18
68717,2016,75,1451,85,1170,74,A,0,28,49,11,22,18,31,6,24,18,16,5,1,17,27,56,2,10,18,22,8,21,10,14,10,1,21
68718,2016,75,1454,87,1227,62,A,0,31,64,8,23,17,21,12,24,24,6,8,4,18,21,49,4,7,16,22,6,24,11,12,4,4,18
68719,2016,75,1457,74,1251,58,H,0,26,50,8,20,14,21,3,28,10,9,4,4,13,22,53,6,20,8,9,4,25,8,12,6,1,19
68720,2016,75,1460,81,1464,45,H,0,31,63,7,26,12,18,8,30,18,6,10,1,20,15,52,4,16,11,17,10,28,3,19,3,1,15
68721,2016,75,1461,70,1307,68,A,0,21,50,12,31,16,25,5,22,13,7,3,2,25,26,53,1,7,15,27,9,30,13,10,1,3,24
68722,2016,75,1462,74,1266,66,A,0,25,59,5,22,19,26,12,37,15,15,6,2,20,24,70,4,25,14,21,15,23,18,10,7,1,24
68723,2016,75,1463,77,1135,68,H,0,24,55,7,15,22,31,16,27,15,18,11,5,22,20,57,10,25,18,22,11,19,13,18,5,3,27
68724,2016,76,1119,65,1110,45,H,0,22,55,6,18,15,19,15,27,11,11,9,4,16,17,47,3,16,8,12,6,21,9,12,5,1,20
68725,2016,76,1145,63,1346,53,A,0,22,54,8,20,11,16,7,26,16,6,8,3,16,19,56,9,26,6,10,14,28,13,16,2,2,16
68726,2016,76,1160,91,1332,87,H,0,29,58,8,14,25,32,14,25,17,14,6,5,17,32,62,12,21,11,17,8,17,19,9,8,4,22
68727,2016,76,1163,69,1222,57,A,0,25,54,5,16,14,15,7,34,13,12,5,5,14,21,63,8,25,7,13,11,22,11,9,7,3,14
68728,2016,76,1166,91,1177,80,A,0,30,57,13,26,18,22,6,17,14,11,12,4,17,31,57,6,19,12,15,11,24,9,18,4,3,21
68729,2016,76,1199,69,1438,62,H,0,21,43,6,13,21,26,5,26,8,15,5,3,17,22,56,5,12,13,15,6,19,14,9,4,1,21
68730,2016,76,1206,92,1387,79,A,0,33,60,7,20,19,22,9,34,17,10,0,8,22,29,72,5,18,16,25,14,20,16,2,2,1,20
68731,2016,76,1234,82,1276,71,H,0,31,61,10,22,10,11,7,20,19,4,8,3,13,25,54,10,28,11,14,10,23,18,13,1,3,14
68732,2016,76,1264,69,1310,64,H,0,22,48,9,23,16,23,5,20,16,13,7,2,23,20,41,2,12,22,32,6,25,6,18,7,5,21
68733,2016,76,1351,79,1233,75,H,0,27,60,8,21,17,25,12,24,12,11,4,4,20,23,49,7,21,22,30,6,25,10,14,7,7,19
68734,2016,76,1356,81,1179,76,A,0,30,58,5,18,16,20,9,21,14,7,7,2,16,28,53,9,22,11,16,7,21,17,13,4,0,20
68735,2016,76,1374,60,1408,45,A,0,21,52,1,10,17,21,12,25,8,15,11,5,14,14,48,5,20,12,18,11,21,7,20,9,4,19
68736,2016,76,1389,76,1265,67,H,0,22,45,6,10,26,35,11,26,15,15,8,2,22,20,57,7,21,20,27,13,19,10,13,10,3,29
68737,2016,76,1422,85,1440,68,H,0,29,50,10,22,17,19,6,32,18,13,3,5,14,23,66,11,32,11,17,13,15,10,6,6,1,20
68738,2016,76,1428,59,1333,53,H,0,18,43,5,21,18,24,8,27,11,11,6,3,10,21,50,6,8,5,10,6,22,9,9,8,2,24
68739,2016,76,1455,82,1232,62,H,0,24,59,6,22,28,34,11,27,10,5,7,4,18,19,54,6,21,18,21,10,25,8,16,1,2,27
68740,2016,76,1458,77,1277,76,H,0,21,47,6,14,29,36,8,17,6,6,4,1,15,28,59,8,18,12,16,15,20,11,9,3,1,28
68741,2016,77,1107,80,1127,59,H,0,27,46,6,17,20,22,9,23,11,15,7,0,16,23,53,7,21,6,10,9,11,14,13,4,1,21
68742,2016,77,1108,73,1115,65,A,0,22,46,4,12,25,36,13,21,8,15,7,8,20,20,47,6,19,19,24,8,16,5,14,6,3,28
68743,2016,77,1117,76,1114,73,H,0,27,54,7,17,15,27,8,28,18,13,6,7,23,19,58,10,26,25,30,12,26,9,13,7,5,25
68744,2016,77,1126,62,1288,50,H,0,21,46,9,17,11,15,6,31,13,21,6,12,22,12,64,2,19,24,30,23,23,4,12,9,2,17
68745,2016,77,1131,87,1259,84,H,1,28,53,8,19,23,33,5,21,21,8,5,3,24,29,58,9,23,17,30,15,25,20,15,5,0,28
68746,2016,77,1156,70,1227,53,H,0,23,61,9,16,15,18,14,29,15,14,8,4,24,20,53,2,7,11,28,13,25,6,16,5,6,16
68747,2016,77,1164,70,1197,66,A,0,26,66,4,24,14,22,17,31,15,13,8,1,16,25,59,8,21,8,21,12,26,12,14,7,5,14
68748,2016,77,1214,80,1300,79,A,0,24,55,8,21,24,33,13,21,13,14,5,5,27,24,51,6,15,25,35,7,21,14,14,7,1,25
68749,2016,77,1235,82,1328,77,H,0,30,64,8,21,14,17,13,30,11,9,2,7,11,28,66,17,32,4,7,9,23,13,9,3,4,17
68750,2016,77,1238,60,1341,57,H,0,19,47,6,21,16,26,11,28,12,19,4,5,22,17,53,1,14,22,28,8,22,4,11,10,2,27
68751,2016,77,1262,93,1436,82,A,0,28,57,10,25,27,32,11,24,17,7,7,3,22,30,61,4,17,18,21,10,20,8,10,5,6,24
68752,2016,77,1284,85,1373,69,H,0,30,64,11,26,14,18,8,22,12,8,7,6,19,25,62,6,16,13,18,16,28,11,21,5,3,21
68753,2016,77,1306,99,1263,91,A,0,31,63,4,9,33,46,15,37,18,17,4,4,25,29,72,11,29,22,27,7,26,13,9,11,2,33
68754,2016,77,1313,75,1299,68,A,0,24,52,7,20,20,26,9,24,11,12,3,4,24,19,60,6,25,24,31,22,22,7,15,3,2,22
68755,2016,77,1345,107,1353,57,A,0,39,80,11,29,18,24,27,36,19,4,5,3,13,22,58,2,16,11,18,5,18,9,7,2,4,18
68756,2016,77,1354,68,1271,63,H,0,25,52,6,15,12,16,6,19,13,10,3,4,14,22,54,6,16,13,16,14,19,7,16,2,0,18
68757,2016,77,1358,87,1311,76,H,0,28,59,5,17,26,30,10,28,21,5,5,0,28,21,51,7,25,27,34,5,23,15,9,2,4,25
68758,2016,77,1366,64,1175,47,H,0,22,50,9,23,11,17,11,23,13,18,4,1,18,15,42,2,16,15,18,5,20,3,16,9,1,20
68759,2016,77,1368,98,1249,70,H,0,35,60,13,23,15,20,5,34,25,11,6,8,16,26,72,9,34,9,20,19,23,13,13,2,2,23
68760,2016,77,1372,82,1309,58,A,0,30,50,11,18,11,15,5,25,19,16,7,3,25,17,48,4,17,20,27,11,18,12,18,5,2,16
68761,2016,77,1380,67,1290,54,A,0,28,64,7,21,4,8,9,25,10,5,11,4,13,20,54,6,20,8,14,6,29,11,14,4,1,13
68762,2016,77,1392,77,1216,43,A,0,27,56,8,17,15,23,12,35,20,11,10,0,16,15,51,5,20,8,14,6,21,7,15,6,2,17
68763,2016,77,1393,64,1181,62,A,0,25,71,11,23,3,8,26,23,14,8,5,1,14,23,62,10,37,6,9,18,24,14,9,4,5,15
68764,2016,77,1403,76,1395,69,A,0,26,47,9,15,15,21,5,28,21,12,2,10,23,23,62,6,18,17,28,17,19,11,7,5,5,18
68765,2016,77,1411,69,1212,54,A,0,27,54,6,24,9,17,11,24,15,10,4,4,10,20,53,4,14,10,15,10,19,11,12,6,1,19
68766,2016,77,1434,96,1464,65,A,0,34,72,10,27,18,19,21,30,14,9,7,3,20,24,58,6,19,11,17,4,16,8,9,3,2,17
68767,2016,77,1460,77,1178,76,H,0,23,56,7,21,24,35,12,26,13,14,8,0,24,25,50,9,23,17,26,4,24,15,15,6,4,26
68768,2016,78,1101,75,1270,67,H,0,28,54,3,13,16,20,7,20,13,9,7,2,19,23,52,6,17,15,20,12,23,7,15,2,3,18
68769,2016,78,1103,92,1185,88,H,0,26,55,13,26,27,36,10,21,18,10,4,5,21,30,58,9,17,19,27,9,20,13,9,7,2,23
68770,2016,78,1120,83,1104,77,H,0,22,56,11,30,28,40,13,29,9,11,1,3,24,25,60,8,30,19,28,10,28,9,10,3,1,29
68771,2016,78,1138,77,1275,60,A,0,28,63,6,24,15,20,19,25,15,13,8,0,16,22,52,8,20,8,10,7,18,10,14,4,0,17
68772,2016,78,1163,60,1408,42,H,0,19,53,3,14,19,23,12,27,10,8,6,2,13,14,54,5,21,9,10,14,24,6,16,5,3,21
68773,2016,78,1173,85,1382,79,A,0,28,49,9,15,20,30,4,30,18,16,6,4,19,26,63,11,28,16,18,9,20,9,14,10,1,23
68774,2016,78,1191,74,1260,66,H,0,27,47,3,6,17,20,5,26,19,14,3,1,12,27,61,5,21,7,9,9,16,12,10,7,4,18
68775,2016,78,1196,81,1280,78,H,0,26,58,9,21,20,33,12,33,13,15,4,2,13,30,67,6,21,12,17,6,27,14,8,11,4,25
68776,2016,78,1207,81,1462,72,A,0,26,51,10,25,19,24,7,32,21,11,3,7,19,24,68,10,28,14,17,13,22,17,5,6,1,21
68777,2016,78,1209,69,1204,66,H,1,23,55,2,13,21,33,19,27,6,17,6,3,20,21,60,9,27,15,23,15,20,11,14,7,2,25
68778,2016,78,1223,72,1146,61,A,0,21,44,5,17,25,33,2,27,12,18,9,4,17,20,63,6,22,15,23,21,25,9,24,9,5,24
68779,2016,78,1231,103,1228,69,H,0,37,65,19,36,10,13,12,26,27,11,9,3,20,22,51,7,18,18,25,7,18,13,15,5,0,19
68780,2016,78,1245,76,1123,68,A,0,25,49,6,14,20,25,10,26,14,11,3,9,18,24,59,11,24,9,13,12,16,18,9,5,2,21
68781,2016,78,1251,55,1255,53,H,0,18,45,11,28,8,15,8,25,14,20,7,2,19,17,51,7,20,12,21,14,23,7,16,11,1,19
68782,2016,78,1268,62,1321,56,H,1,21,48,4,17,16,19,4,28,10,16,6,8,14,23,66,5,21,5,12,16,25,10,12,4,2,19
68783,2016,78,1296,75,1141,70,H,0,30,62,4,19,11,20,11,27,14,12,5,2,24,22,50,10,29,16,23,5,27,14,16,4,5,20
68784,2016,78,1297,90,1324,73,A,0,29,55,11,25,21,26,11,31,20,15,5,1,24,22,58,7,25,22,31,11,16,10,7,8,2,19
68785,2016,78,1301,78,1338,61,A,0,28,58,6,12,16,20,13,33,12,19,3,2,15,22,60,5,17,12,17,10,20,16,14,10,6,20
68786,2016,78,1325,82,1444,64,H,0,28,55,11,20,15,22,6,39,16,14,3,4,22,21,62,4,18,18,26,7,25,9,7,8,3,19
68787,2016,78,1329,86,1242,67,H,0,26,52,11,21,23,26,9,29,13,10,5,3,20,24,57,6,22,13,25,12,19,9,9,7,0,21
68788,2016,78,1344,71,1139,68,H,0,24,57,5,22,18,25,15,22,17,11,6,1,17,26,55,7,22,9,15,10,22,15,13,6,4,23
68789,2016,78,1361,73,1201,67,H,1,23,57,5,17,22,36,16,30,10,14,5,8,14,28,72,4,15,7,10,16,24,16,10,8,7,27
68790,2016,78,1374,77,1222,73,H,0,25,51,3,13,24,32,17,15,14,9,6,6,17,29,62,7,20,8,16,23,14,9,12,4,3,21
68791,2016,78,1376,77,1279,74,A,1,26,62,4,14,21,31,18,31,16,15,4,3,24,24,61,10,33,16,27,12,25,16,10,10,4,25
68792,2016,78,1389,77,1193,71,A,0,28,50,4,12,17,23,8,28,9,13,2,3,19,23,65,9,30,16,20,15,19,11,8,6,2,22
68793,2016,78,1394,89,1322,79,A,0,30,67,10,29,19,27,15,33,16,13,12,10,22,27,69,7,25,18,26,16,27,15,15,10,2,22
68794,2016,78,1401,71,1261,57,H,0,28,58,6,25,9,15,8,29,21,16,10,4,17,22,59,6,19,7,10,10,26,15,19,3,0,17
68795,2016,78,1405,81,1132,74,A,0,25,51,8,15,23,30,6,30,10,13,6,3,23,26,59,5,14,17,24,7,25,9,9,6,2,23
68796,2016,78,1409,84,1187,69,A,0,30,58,14,27,10,14,6,22,22,11,12,3,19,22,46,9,22,16,23,7,26,14,19,2,4,16
68797,2016,78,1424,80,1429,68,A,0,31,58,4,13,14,21,11,28,16,16,8,8,20,25,64,6,19,12,18,14,21,10,16,10,1,19
68798,2016,78,1438,69,1155,62,H,0,25,46,4,7,15,22,6,26,14,9,3,2,11,24,53,8,24,6,6,2,19,9,7,5,1,18
68799,2016,78,1453,99,1152,66,A,0,33,64,10,26,23,33,12,34,16,14,16,7,21,21,71,10,28,14,21,21,26,14,22,7,4,21
68800,2016,79,1110,81,1248,73,A,0,27,50,9,22,18,19,7,13,11,10,5,2,18,25,42,8,15,15,18,5,17,7,15,3,0,16
68801,2016,79,1124,79,1243,72,H,2,28,57,7,18,16,29,16,22,20,19,14,11,20,26,64,5,10,15,21,17,21,23,22,12,4,23
68802,2016,79,1129,94,1363,69,H,0,32,74,9,26,21,27,16,33,11,7,8,2,17,28,61,6,20,7,15,4,27,13,15,4,5,24
68803,2016,79,1137,67,1259,58,A,0,20,48,4,16,23,37,7,28,7,10,8,5,20,22,58,1,15,13,22,14,28,12,16,4,3,24
68804,2016,79,1149,73,1342,72,A,0,26,58,12,34,9,19,6,31,11,16,3,3,18,26,61,4,13,16,22,9,28,13,9,10,3,17
68805,2016,79,1159,85,1131,78,H,0,28,48,14,25,15,22,2,22,17,17,6,3,23,25,53,7,22,21,30,11,22,12,16,7,2,20
68806,2016,79,1161,83,1102,79,A,0,25,54,12,30,21,28,6,22,17,5,2,4,19,27,52,9,20,16,22,7,30,18,9,3,2,25
68807,2016,79,1177,57,1266,56,A,0,22,57,4,14,9,11,16,17,14,14,9,1,20,20,42,6,16,10,15,6,20,15,15,7,5,16
68808,2016,79,1200,73,1206,62,H,0,27,61,7,21,12,15,5,22,16,5,9,5,17,18,48,5,15,21,24,11,30,9,17,3,1,16
